tripid,stationid,city,truckid,truck,date,wastetons
25322,40,Brasilia,137,Volvo,2019-03-15,37.25
25321,97,Brasilia,122,Scania,2019-03-15,30.79
25320,97,Brasilia,121,Volvo,2019-03-15,43.99
25319,71,Brasilia,126,Scania,2019-03-15,36.05
25318,71,Brasilia,125,Volvo,2019-03-15,38.74
25317,77,Brasilia,160,Scania,2019-03-15,35.77
25316,77,Brasilia,160,Scania,2019-03-15,44.81
25315,77,Brasilia,160,Scania,2019-03-15,32.62
25314,40,Brasilia,136,Scania,2019-03-15,37.53
25313,43,Brasilia,145,Volvo,2019-03-15,36.49
25312,40,Brasilia,134,Scania,2019-03-15,42.76
25311,40,Brasilia,134,Scania,2019-03-15,35.89
25310,71,Brasilia,133,Volvo,2019-03-15,40.17
25309,97,Brasilia,115,Volvo,2019-03-15,37.55
25308,46,Brasilia,168,Scania,2019-03-15,34.80
25307,77,Brasilia,152,Scania,2019-03-15,37.24
25306,97,Brasilia,121,Volvo,2019-03-15,37.45
25305,43,Brasilia,143,Volvo,2019-03-15,40.35
25304,40,Brasilia,137,Volvo,2019-03-15,30.19
25303,46,Brasilia,168,Scania,2019-03-15,38.26
25302,40,Brasilia,136,Scania,2019-03-15,42.17
25301,40,Brasilia,136,Scania,2019-03-15,43.18
25300,77,Brasilia,157,Volvo,2019-03-15,37.79
25299,43,Brasilia,148,Scania,2019-03-15,31.82
25602,31,Rio de Janeiro,276,Scania,2019-03-15,39.75
25601,32,Rio de Janeiro,290,Scania,2019-03-15,41.08
25600,44,Rio de Janeiro,301,Volvo,2019-03-15,33.59
25599,31,Rio de Janeiro,276,Scania,2019-03-15,37.33
25598,57,Rio de Janeiro,272,Scania,2019-03-15,40.96
25597,57,Rio de Janeiro,275,Volvo,2019-03-15,42.92
25596,31,Rio de Janeiro,283,Volvo,2019-03-15,31.85
25595,31,Rio de Janeiro,283,Volvo,2019-03-15,38.47
25594,31,Rio de Janeiro,276,Scania,2019-03-15,30.04
25593,57,Rio de Janeiro,270,Scania,2019-03-15,44.80
25592,44,Rio de Janeiro,297,Volvo,2019-03-15,31.03
25591,31,Rio de Janeiro,276,Scania,2019-03-15,41.30
25590,44,Rio de Janeiro,301,Volvo,2019-03-15,37.65
25589,31,Rio de Janeiro,283,Volvo,2019-03-15,34.43
25588,44,Rio de Janeiro,298,Scania,2019-03-15,42.69
25587,31,Rio de Janeiro,283,Volvo,2019-03-15,30.31
25586,57,Rio de Janeiro,272,Scania,2019-03-15,30.50
25585,32,Rio de Janeiro,291,Volvo,2019-03-15,42.33
25584,44,Rio de Janeiro,301,Volvo,2019-03-15,41.89
25583,86,Rio de Janeiro,255,Volvo,2019-03-15,42.71
25582,44,Rio de Janeiro,298,Scania,2019-03-15,35.06
25581,31,Rio de Janeiro,277,Volvo,2019-03-15,39.57
25580,44,Rio de Janeiro,298,Scania,2019-03-15,40.55
25579,44,Rio de Janeiro,299,Volvo,2019-03-15,43.07
25578,86,Rio de Janeiro,252,Scania,2019-03-15,41.37
25577,84,Rio de Janeiro,266,Scania,2019-03-15,34.46
25576,32,Rio de Janeiro,286,Scania,2019-03-15,43.87
25575,84,Rio de Janeiro,262,Scania,2019-03-15,39.12
25574,57,Rio de Janeiro,272,Scania,2019-03-15,37.80
25573,32,Rio de Janeiro,291,Volvo,2019-03-15,37.93
25572,31,Rio de Janeiro,280,Scania,2019-03-15,37.88
25571,44,Rio de Janeiro,297,Volvo,2019-03-15,36.86
25570,44,Rio de Janeiro,301,Volvo,2019-03-15,43.55
25569,84,Rio de Janeiro,262,Scania,2019-03-15,31.84
25568,32,Rio de Janeiro,286,Scania,2019-03-15,37.26
25567,32,Rio de Janeiro,288,Scania,2019-03-15,31.85
25566,31,Rio de Janeiro,280,Scania,2019-03-15,34.14
25565,31,Rio de Janeiro,280,Scania,2019-03-15,43.27
25564,57,Rio de Janeiro,270,Scania,2019-03-15,40.60
25563,32,Rio de Janeiro,291,Volvo,2019-03-15,30.59
25562,86,Rio de Janeiro,255,Volvo,2019-03-15,38.07
25561,31,Rio de Janeiro,277,Volvo,2019-03-15,36.28
25560,32,Rio de Janeiro,288,Scania,2019-03-15,36.78
25559,86,Rio de Janeiro,255,Volvo,2019-03-15,36.23
25558,31,Rio de Janeiro,280,Scania,2019-03-15,33.56
25557,31,Rio de Janeiro,283,Volvo,2019-03-15,33.56
25556,57,Rio de Janeiro,274,Scania,2019-03-15,39.75
25555,44,Rio de Janeiro,301,Volvo,2019-03-15,36.66
25554,86,Rio de Janeiro,255,Volvo,2019-03-15,35.95
25553,32,Rio de Janeiro,291,Volvo,2019-03-15,35.90
25552,32,Rio de Janeiro,291,Volvo,2019-03-15,44.52
25551,86,Rio de Janeiro,252,Scania,2019-03-15,40.04
25550,57,Rio de Janeiro,270,Scania,2019-03-15,41.71
25549,57,Rio de Janeiro,274,Scania,2019-03-15,40.75
25548,31,Rio de Janeiro,277,Volvo,2019-03-15,43.33
25547,57,Rio de Janeiro,275,Volvo,2019-03-15,43.40
25788,21,Sao Paulo,240,Scania,2019-03-16,39.54
25603,77,Brasilia,160,Scania,2019-03-16,34.71
25787,19,Sao Paulo,233,Volvo,2019-03-16,36.78
25786,21,Sao Paulo,244,Scania,2019-03-16,41.61
25785,19,Sao Paulo,238,Scania,2019-03-16,39.77
25784,21,Sao Paulo,245,Volvo,2019-03-16,43.21
25783,19,Sao Paulo,230,Scania,2019-03-16,34.44
25782,21,Sao Paulo,244,Scania,2019-03-16,34.31
25781,19,Sao Paulo,233,Volvo,2019-03-16,39.23
25780,21,Sao Paulo,240,Scania,2019-03-16,34.49
25779,19,Sao Paulo,232,Scania,2019-03-16,41.07
25778,21,Sao Paulo,244,Scania,2019-03-16,39.02
25777,83,Sao Paulo,217,Volvo,2019-03-16,31.24
25776,21,Sao Paulo,244,Scania,2019-03-16,36.37
25775,21,Sao Paulo,246,Scania,2019-03-16,33.58
25774,19,Sao Paulo,238,Scania,2019-03-16,41.05
25773,19,Sao Paulo,232,Scania,2019-03-16,42.33
25772,21,Sao Paulo,244,Scania,2019-03-16,40.08
25771,83,Sao Paulo,217,Volvo,2019-03-16,43.54
25770,19,Sao Paulo,233,Volvo,2019-03-16,44.46
25769,21,Sao Paulo,246,Scania,2019-03-16,42.18
25768,83,Sao Paulo,229,Volvo,2019-03-16,39.95
25767,83,Sao Paulo,229,Volvo,2019-03-16,43.66
25766,21,Sao Paulo,246,Scania,2019-03-16,30.57
25765,19,Sao Paulo,232,Scania,2019-03-16,43.85
25764,83,Sao Paulo,229,Volvo,2019-03-16,42.72
25763,83,Sao Paulo,217,Volvo,2019-03-16,33.85
25762,19,Sao Paulo,238,Scania,2019-03-16,41.79
25761,83,Sao Paulo,229,Volvo,2019-03-16,32.80
25760,83,Sao Paulo,217,Volvo,2019-03-16,31.07
25759,21,Sao Paulo,240,Scania,2019-03-16,34.18
25758,83,Sao Paulo,217,Volvo,2019-03-16,42.23
25757,83,Sao Paulo,229,Volvo,2019-03-16,31.98
25756,21,Sao Paulo,240,Scania,2019-03-16,35.02
25755,21,Sao Paulo,245,Volvo,2019-03-16,44.75
25754,47,Salvador,178,Scania,2019-03-16,42.41
25753,47,Salvador,178,Scania,2019-03-16,33.59
25752,82,Salvador,213,Volvo,2019-03-16,39.64
25751,47,Salvador,178,Scania,2019-03-16,40.55
25750,81,Salvador,198,Scania,2019-03-16,41.77
25749,48,Salvador,188,Scania,2019-03-16,37.28
25748,48,Salvador,189,Volvo,2019-03-16,35.83
25747,81,Salvador,191,Volvo,2019-03-16,30.46
25746,82,Salvador,211,Volvo,2019-03-16,42.45
25745,82,Salvador,211,Volvo,2019-03-16,33.16
25744,82,Salvador,211,Volvo,2019-03-16,32.60
25743,47,Salvador,178,Scania,2019-03-16,40.15
25742,48,Salvador,188,Scania,2019-03-16,30.24
25741,48,Salvador,188,Scania,2019-03-16,32.59
25740,82,Salvador,211,Volvo,2019-03-16,34.07
25739,47,Salvador,178,Scania,2019-03-16,32.40
25738,47,Salvador,170,Scania,2019-03-16,34.62
25737,48,Salvador,188,Scania,2019-03-16,38.26
25736,81,Salvador,198,Scania,2019-03-16,34.91
25735,48,Salvador,184,Scania,2019-03-16,41.02
25734,81,Salvador,192,Scania,2019-03-16,38.12
25733,82,Salvador,213,Volvo,2019-03-16,31.21
25732,48,Salvador,184,Scania,2019-03-16,44.65
25731,82,Salvador,213,Volvo,2019-03-16,38.01
25730,48,Salvador,189,Volvo,2019-03-16,39.95
25729,48,Salvador,189,Volvo,2019-03-16,30.80
25728,48,Salvador,182,Scania,2019-03-16,30.15
25727,48,Salvador,188,Scania,2019-03-16,33.68
25726,48,Salvador,184,Scania,2019-03-16,43.18
25725,82,Salvador,211,Volvo,2019-03-16,36.06
25724,47,Salvador,170,Scania,2019-03-16,35.29
25723,82,Salvador,211,Volvo,2019-03-16,43.78
25722,81,Salvador,194,Scania,2019-03-16,31.98
25721,48,Salvador,188,Scania,2019-03-16,31.25
25720,48,Salvador,188,Scania,2019-03-16,34.66
25719,81,Salvador,192,Scania,2019-03-16,36.58
25718,48,Salvador,189,Volvo,2019-03-16,32.16
25717,48,Salvador,184,Scania,2019-03-16,33.73
25716,82,Salvador,213,Volvo,2019-03-16,39.66
25715,47,Salvador,170,Scania,2019-03-16,37.71
25714,47,Salvador,179,Volvo,2019-03-16,31.03
25713,47,Salvador,178,Scania,2019-03-16,39.08
25712,82,Salvador,211,Volvo,2019-03-16,38.38
25711,47,Salvador,170,Scania,2019-03-16,30.28
25710,81,Salvador,192,Scania,2019-03-16,31.55
25709,47,Salvador,170,Scania,2019-03-16,36.43
25708,82,Salvador,213,Volvo,2019-03-16,32.04
25707,82,Salvador,211,Volvo,2019-03-16,38.00
25706,47,Salvador,178,Scania,2019-03-16,36.10
25705,48,Salvador,188,Scania,2019-03-16,39.01
25704,82,Salvador,211,Volvo,2019-03-16,37.22
25703,48,Salvador,188,Scania,2019-03-16,35.40
25702,47,Salvador,170,Scania,2019-03-16,32.55
25701,82,Salvador,211,Volvo,2019-03-16,43.26
25700,48,Salvador,188,Scania,2019-03-16,40.71
25699,82,Salvador,211,Volvo,2019-03-16,36.64
25698,81,Salvador,191,Volvo,2019-03-16,39.48
25697,81,Salvador,192,Scania,2019-03-16,36.23
25696,82,Salvador,213,Volvo,2019-03-16,39.63
25695,81,Salvador,192,Scania,2019-03-16,43.96
25694,47,Salvador,179,Volvo,2019-03-16,42.34
25693,81,Salvador,191,Volvo,2019-03-16,33.62
25692,81,Salvador,192,Scania,2019-03-16,36.87
25691,48,Salvador,189,Volvo,2019-03-16,41.93
25690,81,Salvador,194,Scania,2019-03-16,32.17
25689,82,Salvador,211,Volvo,2019-03-16,36.50
25688,47,Salvador,179,Volvo,2019-03-16,33.39
25687,81,Salvador,198,Scania,2019-03-16,30.29
25686,82,Salvador,211,Volvo,2019-03-16,41.76
25685,82,Salvador,213,Volvo,2019-03-16,42.13
25684,47,Salvador,170,Scania,2019-03-16,37.87
